15617;2.00;4.00;6.00;8.00;10.00
15681;0.00;0.00;0.00;0.00;0.00
15715;0.00;2.00;4.00;5.00;0.00
15591;0.00;0.00;0.00;0.00;0.00
15705;5.00;6.00;8.00;9.00;10.00
15734;6.00;8.00;10.00;12.00;15.00
15181;4.00;4.00;6.00;8.00;10.00
15748;6.00;8.00;10.00;12.00;15.00
15758;0.00;0.00;2.00;4.00;5.00
15762;0.00;0.00;0.00;0.00;0.00
14882;0.00;0.00;0.00;0.00;0.00
15761;0.00;2.00;3.00;4.00;3.00
15769;0.00;0.00;0.00;0.00;0.00
15784;2.00;4.00;5.00;6.00;8.00
15791;0.00;0.00;0.00;0.00;0.00
15794;0.00;0.00;0.00;0.00;0.00
15795;0.00;0.00;0.00;0.00;0.00
15833;0.00;0.00;0.00;0.00;0.00
223;0.00;0.00;0.00;0.00;0.00
15140;0.00;0.00;0.00;0.00;0.00
15842;0.00;0.00;0.00;0.00;0.00
15615;0.00;0.00;0.00;0.00;0.00
15792;0.00;0.00;0.00;0.00;0.00
12857;5.00;8.00;10.00;12.00;15.00
14652;0.00;0.00;0.00;0.00;0.00
15497;0.00;0.00;0.00;0.00;0.00
15883;0.00;0.00;0.00;0.00;0.00
15788;15.00;18.00;20.00;23.00;27.00
15890;0.00;0.00;0.00;0.00;0.00
15892;0.00;0.00;0.00;0.00;0.00
15898;5.00;6.00;8.00;10.00;0.00
11652;0.00;0.00;0.00;0.00;0.00
10981;0.00;0.00;0.00;0.00;0.00
13790;10.00;15.00;17.00;20.00;28.00
15940;0.00;0.00;0.00;0.00;0.00
10954;0.00;0.00;0.00;0.00;0.00
15445;0.00;0.00;0.00;0.00;0.00
13419;0.00;0.00;0.00;0.00;0.00
14019;0.00;0.00;0.00;0.00;0.00
15960;0.00;2.00;4.00;5.00;7.00
15961;10.00;14.00;16.00;18.00;20.00
15962;0.00;0.00;0.00;2.00;4.00
15969;0.00;0.00;0.00;0.00;0.00
283;0.00;0.00;0.00;0.00;0.00
15971;0.00;0.00;0.00;0.00;0.00
15511;0.00;0.00;0.00;0.00;0.00
15098;6.00;10.00;13.00;15.00;17.00
16019;0.00;0.00;0.00;0.00;0.00
16033;0.00;0.00;0.00;0.00;0.00
16036;0.00;0.00;0.00;0.00;0.00
16038;0.00;0.00;0.00;0.00;0.00
16040;0.00;0.00;0.00;0.00;0.00
16050;0.00;0.00;0.00;0.00;0.00
15609;0.00;0.00;0.00;0.00;0.00
15522;0.00;0.00;0.00;0.00;0.00
16056;0.00;0.00;0.00;0.00;0.00
16066;0.00;0.00;0.00;0.00;0.00
16067;0.00;0.00;0.00;0.00;0.00
16072;0.00;0.00;0.00;0.00;0.00
16075;0.00;0.00;0.00;0.00;0.00
16084;0.00;0.00;0.00;0.00;0.00
16087;0.00;0.00;0.00;0.00;0.00
16092;0.00;0.00;0.00;0.00;0.00
15211;0.00;0.00;0.00;0.00;0.00
16102;0.00;0.00;0.00;0.00;0.00
16106;0.00;0.00;0.00;0.00;0.00
14499;0.00;0.00;0.00;0.00;0.00
15165;0.00;0.00;0.00;0.00;0.00
15972;0.00;0.00;0.00;0.00;0.00
15995;0.00;0.00;0.00;0.00;0.00
16093;0.00;0.00;0.00;0.00;0.00
16114;0.00;0.00;0.00;0.00;0.00
16119;0.00;0.00;0.00;0.00;0.00
16125;0.00;0.00;0.00;0.00;0.00
16132;0.00;0.00;0.00;0.00;0.00
11278;0.00;0.00;0.00;0.00;0.00
15441;0.00;0.00;0.00;0.00;0.00
16146;0.00;0.00;0.00;0.00;0.00
16156;0.00;0.00;0.00;0.00;0.00
